User_Id,Place_Id,Place_Name,Place_Ratings
25,116,Jurang Tembelan Kanigoro,3
25,337,Kampung Pelangi,5
25,253,Selasar Sunaryo Art Space,4
25,326,Taman Kupu-Kupu Cihanjuang,3
25,14,Pulau Pelangi,5
25,328,Gua Pawon,4
25,416,Keraton Surabaya,5
25,190,Pantai Samas,3
25,371,Wisata Eling Bening,4
25,423,Patung Sura dan Buaya,3
25,52,Kampung Cina,3
25,94,Sumur Gumuling,4
25,250,Pesona Nirwana Waterpark & Cottages,5
25,352,GPIB Immanuel Semarang (Gereja Blenduk),2
25,183,Jogja Bay Pirates Adventure Waterpark,3
25,368,Kampoeng Rawa,3
25,336,Grand Maerakaca,3
25,406,Kebun Bibit Wonorejo,5
25,85,Taman Pintar Yogyakarta,2
25,172,Pantai Indrayanti,4
25,268,Sudut Pandang Bandung,3
25,89,De Mata Museum Jogja,3
25,206,Wisata Kaliurang,3
25,60,Museum Tekstil,2
25,272,Taman Budaya Jawa Barat,4
25,286,Roemah Seni Sarasvati,4
25,88,Museum Benteng Vredeburg Yogyakarta,5
25,33,Taman Suropati,4
26,15,Pasar Seni,2
26,36,Skyrink - Mall Taman Anggrek,5
26,250,Pesona Nirwana Waterpark & Cottages,4
26,369,Monumen Palagan Ambarawa,3
26,137,Wisata Alam Kalibiru,3
26,319,Kawah Rengganis Cibuni,5
26,297,Mountain View Golf Club,3
26,251,Taman Lansia,5
26,162,Kampung Wisata Dipowinatan,2
26,406,Kebun Bibit Wonorejo,5
26,260,Museum Pos Indonesia,5
26,246,Curug Tilu Leuwi Opat,3
26,280,Gereja Tiberias Indonesia Bandung,3
26,356,Saloka Theme Park,3
26,167,Geoforest Watu Payung Turunan,5
26,4,Taman Mini Indonesia Indah (TMII),3
26,14,Pulau Pelangi,5
26,422,Monumen Jalesveva Jayamahe,3
26,93,Gembira Loka Zoo,3
26,211,GunungTangkuban perahu,2
26,83,Alive Museum Ancol,5
26,148,Goa Rancang Kencono,5
26,15,Pasar Seni,2
26,239,Lembang Park & Zoo,3
26,49,Galeri Indonesia Kaya,3
26,421,Museum Kesehatan Dr. Adhyatma,5
26,300,Sanghyang Heuleut,4
26,323,Kebun Tanaman Obat Sari Alam,5
26,203,Galaxy Waterpark Jogja,3
26,275,Curug Cipanas,5
26,208,Taman Sungai Mudal,4
26,53,Rumah Sipitung,5
26,160,Pasar Kebon Empring Bintaran,4
26,125,Alun-alun Utara Keraton Yogyakarta,5
26,173,Pantai Nglambor,4
27,308,Pemandian Air Panas Ciater,4
27,185,Pantai Krakal,3
27,393,Taman Harmoni Keputih,3
27,103,Tugu Pal Putih Jogja,5
27,181,Pantai Sundak,5
27,78,Hutan Kota Srengseng,3
27,121,Candi Prambanan,3
27,316,Curug Malela,4
27,283,Jembatan Pasupati,2
27,374,Hutan Pinus Kayon,4
27,369,Monumen Palagan Ambarawa,4
27,311,The Lodge Maribaya,3
27,48,Taman Ismail Marzuki,3
27,225,Orchid Forest Cikole,5
27,123,Kampung Wisata Rejowinangun,5
27,81,Mall Thamrin City,2
27,174,Pasar Beringharjo,2
27,116,Jurang Tembelan Kanigoro,5
27,338,Lawang Sewu,3
27,221,Museum Geologi Bandung,2
27,295,Museum Nike Ardilla,3
27,96,Alun Alun Selatan Yogyakarta,2
27,408,Kebun Binatang Surabaya,2
27,389,Brown Canyon,5
27,390,Durian Gardens and Tourism Education Watu Simbar,4
27,92,Nol Kilometer Jl.Malioboro,3
27,212,Jalan Braga,5
27,263,Curug Batu Templek,2
27,95,Desa Wisata Sungai Code Jogja Kota,2
27,75,SnowBay Waterpark,5
27,221,Museum Geologi Bandung,4
27,302,Masjid Pusdai,3
27,333,Kota Mini,2
27,95,Desa Wisata Sungai Code Jogja Kota,4
27,158,Pantai Pok Tunggal,3
27,182,Hutan Mangrove Kulon Progo,3
27,70,Perpustakaan Nasional,4
27,46,Pulau Semak Daun,3
27,183,Jogja Bay Pirates Adventure Waterpark,3
28,297,Mountain View Golf Club,5
28,158,Pantai Pok Tunggal,2
28,344,Pantai Marina,4
28,163,Watu Mabur Mangunan,5
28,399,Taman Pelangi,5
28,336,Grand Maerakaca,3
28,74,Museum Tengah Kebun,4
28,96,Alun Alun Selatan Yogyakarta,4
28,358,Masjid Kapal Semarang,4
28,382,Kampoeng Kopi Banaran,4
28,28,Wisata Agro Edukatif Istana Susu Cibugary,2
28,416,Keraton Surabaya,4
28,143,Seribu Batu Songgo Langit,5
28,353,Taman Srigunting,5
28,212,Jalan Braga,3
28,288,Masjid Salman ITB,2
28,401,Taman Keputran,4
28,165,Green Village Gedangsari,2
28,82,Museum Satria Mandala,2
28,417,Klenteng Sanggar Agung,4
28,83,Alive Museum Ancol,5
28,359,Taman Bunga Celosia,3
28,131,Watu Lumbung,5
28,283,Jembatan Pasupati,5
28,92,Nol Kilometer Jl.Malioboro,5
28,16,Jembatan Kota Intan,4
28,190,Pantai Samas,4
28,60,Museum Tekstil,4
28,286,Roemah Seni Sarasvati,5
28,364,Water Blaster Bukit Candi Golf,3
28,215,Taman Hutan Raya Ir. H. Djuanda,5
28,90,Kampung Wisata Taman Sari,3
28,110,Monumen Serangan Umum 1 Maret,5
28,357,Wisata Alam Wana Wisata Penggaron,3
28,269,Bumi Perkemahan Batu Kuda,4
28,398,Taman Buah Surabaya,2
28,168,Pantai Timang,4
28,201,Pantai Kesirat,2
28,228,Museum Sri Baduga,4
28,312,Taman Hutan Raya Ir. H. Juanda,5
28,397,Taman Kunang-Kunang,5
29,144,Goa Jomblang,5
29,168,Pantai Timang,3
29,114,The Lost World Castle,2
29,202,Pantai Ngandong,3
29,322,Bukit Jamur,5
29,38,Istana Negara Republik Indonesia,4
29,40,Galeri Nasional Indonesia,5
29,267,Panama Park 825,5
29,328,Gua Pawon,5
29,174,Pasar Beringharjo,3
29,41,Museum Bahari Jakarta,4
29,28,Wisata Agro Edukatif Istana Susu Cibugary,2
29,68,Pasar Petak Sembilan,5
29,32,Setu Babakan,3
29,291,Water Park Bandung Indah,2
29,95,Desa Wisata Sungai Code Jogja Kota,3
29,402,Food Junction Grand Pakuwon,5
29,213,Gedung Sate,3
29,193,Candi Sewu,2
29,397,Taman Kunang-Kunang,4
29,298,Gunung Lalakon,2
29,246,Curug Tilu Leuwi Opat,3
29,386,Air Terjun Semirang,4
29,41,Museum Bahari Jakarta,3
29,19,Kidzania,3
29,124,Kauman Pakualaman Yogyakarta,2
29,104,Tebing Breksi,3
29,300,Sanghyang Heuleut,4
29,342,Taman Kasmaran,5
29,429,House of Sampoerna,3
29,62,Taman Legenda Keong Emas,3
29,123,Kampung Wisata Rejowinangun,3
29,266,Caringin Tilu,2
29,418,Museum Sepuluh Nopember Kota Surabaya,4
30,272,Taman Budaya Jawa Barat,2
30,434,Taman Bungkul,3
30,323,Kebun Tanaman Obat Sari Alam,3
30,294,Taman Film,2
30,164,Pintoe Langit Dahromo,4
30,373,Museum Kereta Ambarawa,2
30,200,Pantai Watu Kodok,5
30,2,Kota Tua,2
30,431,Taman Hiburan Rakyat,4
30,207,Heha Sky View,2
30,317,Curug Cimahi,3
30,196,Pantai Ngrenehan,5
30,71,Cibubur Garden Diary (Cibugary),4
30,373,Museum Kereta Ambarawa,3
30,45,Jakarta Aquarium dan Safari,3
30,120,Bukit Panguk Kediwung,2
30,83,Alive Museum Ancol,2
30,76,Taman Cattleya,2
30,216,Farm House Susu Lembang,4
30,400,Hutan Bambu Keputih,4
30,219,Tebing Karaton,2
30,172,Pantai Indrayanti,2
30,323,Kebun Tanaman Obat Sari Alam,4
30,269,Bumi Perkemahan Batu Kuda,3
30,313,Taman Begonia,5
30,157,Pantai Baron,5
30,263,Curug Batu Templek,2
30,282,Curug Cilengkrang,5
30,237,Panghegar Waterboom Bandung,2
30,346,Indonesia Kaya Park,3
30,236,Taman Balai Kota Bandung,5
30,377,La Kana Chapel,5
30,277,Peta Park,2
30,118,Museum Sonobudoyo Unit I,5
30,226,Kawasan Punclut,4
31,200,Pantai Watu Kodok,5
31,385,Kampung Batik Gedong Semarang,4
31,378,Jembatan Biru Ambarawa,4
31,84,Kawasan Kuliner BSM,5
31,37,Bumi Perkemahan Cibubur,2
31,291,Water Park Bandung Indah,2
31,231,The Great Asia Africa,5
31,43,The Escape Hunt,3
31,177,Pantai Parangtritis,5
31,101,Kampung Wisata Sosro Menduran,2
31,324,Happyfarm Ciwidey,2
31,328,Gua Pawon,3
31,105,Candi Donotirto,3
31,329,Bukit Gantole Cililin,3
31,107,Bangsal Pagelaran,5
31,86,Keraton Yogyakarta,3
31,94,Sumur Gumuling,4
31,251,Taman Lansia,2
31,345,Kampoeng Djadhoel Semarang,2
31,110,Monumen Serangan Umum 1 Maret,2
31,300,Sanghyang Heuleut,5
31,374,Hutan Pinus Kayon,5
31,6,Taman Impian Jaya Ancol,2
31,191,Pantai Drini,2
31,130,Studio Alam Gamplong,2
31,39,Museum Macan (Modern and Contemporary Art in Nusantara),3
31,238,Gunung Manglayang,4
31,322,Bukit Jamur,2
31,102,Monumen Batik Yogyakarta,3
31,409,Rumah Batik,2
31,126,Pantai Goa Cemara,5
31,187,Pantai Siung,3
31,244,Kampung Batu Malakasari,4
31,215,Taman Hutan Raya Ir. H. Djuanda,3
31,327,Taman Miniatur Kereta Api,2
31,229,Rabbit Town,2
31,273,Curug Bugbrug,5
31,142,Ledok Sambi,3
31,397,Taman Kunang-Kunang,4
31,402,Food Junction Grand Pakuwon,2
31,267,Panama Park 825,4
32,246,Curug Tilu Leuwi Opat,4
32,367,Wisata Lereng Kelir,3
32,407,Taman Ekspresi Dan Perpustakaan,3
32,297,Mountain View Golf Club,3
32,418,Museum Sepuluh Nopember Kota Surabaya,2
32,322,Bukit Jamur,3
32,298,Gunung Lalakon,5
32,77,Taman Hutan Tebet,2
32,433,Museum Mpu Tantular,3
32,236,Taman Balai Kota Bandung,3
32,362,Danau Rawa Pening,5
32,200,Pantai Watu Kodok,4
32,62,Taman Legenda Keong Emas,3
32,279,Masjid Agung Trans Studio Bandung,4
32,54,Taman Agrowisata Cilangkap,2
32,312,Taman Hutan Raya Ir. H. Juanda,5
32,359,Taman Bunga Celosia,3
32,166,Kebun Teh Nglinggo,2
32,282,Curug Cilengkrang,5
32,76,Taman Cattleya,3
32,374,Hutan Pinus Kayon,4
32,147,Bentara Budaya Yogyakarta (BBY),2
32,402,Food Junction Grand Pakuwon,5
32,256,Wisata Batu Kuda,3
32,62,Taman Legenda Keong Emas,3
32,122,Watu Goyang,4
32,323,Kebun Tanaman Obat Sari Alam,4
32,336,Grand Maerakaca,5
32,328,Gua Pawon,3
32,357,Wisata Alam Wana Wisata Penggaron,2
32,79,Taman Spathodea,3
32,141,Bunker Kaliadem Merapi,2
32,344,Pantai Marina,3
32,241,Lawangwangi Creative Space,4
33,129,Bukit Lintang Sewu,2
33,134,Desa Wisata Gamplong,4
33,150,Wisata Kraton Jogja,5
33,145,Desa Wisata Rumah Domes/Teletubbies,3
33,388,Watu Gunung Ungaran,2
33,337,Kampung Pelangi,4
33,78,Hutan Kota Srengseng,4
33,416,Keraton Surabaya,3
33,39,Museum Macan (Modern and Contemporary Art in Nusantara),5
33,275,Curug Cipanas,4
33,38,Istana Negara Republik Indonesia,2
33,84,Kawasan Kuliner BSM,2
33,303,Masjid Al-Imtizaj,3
33,74,Museum Tengah Kebun,5
33,268,Sudut Pandang Bandung,3
33,264,Gereja Katedral Santo Petrus Bandung,2
33,369,Monumen Palagan Ambarawa,3
33,416,Keraton Surabaya,5
33,122,Watu Goyang,2
33,384,Kampung Tematik Jawi,2
33,113,Gedung Agung Yogyakarta,3
33,213,Gedung Sate,2
33,265,Museum Mandala Wangsit Siliwangi,4
33,416,Keraton Surabaya,5
33,429,House of Sampoerna,2
33,136,Grojogan Watu Purbo Bangunrejo,5
33,8,Ocean Ecopark,4
33,75,SnowBay Waterpark,2
33,324,Happyfarm Ciwidey,3
33,236,Taman Balai Kota Bandung,5
33,34,Pasar Taman Puring,3
33,36,Skyrink - Mall Taman Anggrek,2
33,435,Taman Air Mancur Menari Kenjeran,4
33,23,Gereja Katedral,3
33,296,Batununggal Indah Club,2
33,134,Desa Wisata Gamplong,5
33,61,Tugu Proklamasi,4
33,304,Situ Cileunca,3
33,224,Dago Dreampark,2
34,16,Jembatan Kota Intan,5
34,341,Hutan Wisata Tinjomoyo Semarang,3
34,341,Hutan Wisata Tinjomoyo Semarang,3
34,247,Kiara Artha Park,4
34,183,Jogja Bay Pirates Adventure Waterpark,3
34,230,Stone Garden Citatah,4
34,103,Tugu Pal Putih Jogja,3
34,174,Pasar Beringharjo,2
34,423,Patung Sura dan Buaya,3
34,266,Caringin Tilu,3
34,190,Pantai Samas,4
34,342,Taman Kasmaran,4
34,303,Masjid Al-Imtizaj,3
34,204,Desa Wisata Pulesari,4
34,281,Tektona Waterpark,3
34,230,Stone Garden Citatah,4
34,120,Bukit Panguk Kediwung,2
34,261,Ciwangun Indah Camp Official,3
34,197,Pantai Jungwok,3
34,190,Pantai Samas,3
34,24,Museum Nasional,4
34,46,Pulau Semak Daun,5
34,176,Museum Gunung Merapi,4
34,433,Museum Mpu Tantular,4
34,16,Jembatan Kota Intan,5
35,380,Masjid Agung Ungaran,5
35,60,Museum Tekstil,3
35,301,Lereng Anteng Panoramic Coffee Place,4
35,126,Pantai Goa Cemara,3
35,316,Curug Malela,2
35,39,Museum Macan (Modern and Contemporary Art in Nusantara),2
35,426,Balai Kota Surabaya,2
35,188,Pantai Sadranan,3
35,330,Bandros City Tour,3
35,318,Situ Patenggang,2
35,158,Pantai Pok Tunggal,2
35,402,Food Junction Grand Pakuwon,5
35,328,Gua Pawon,4
35,344,Pantai Marina,4
35,279,Masjid Agung Trans Studio Bandung,5
35,395,Taman Prestasi,2
35,304,Situ Cileunca,2
35,336,Grand Maerakaca,2
35,5,Atlantis Water Adventure,4
35,113,Gedung Agung Yogyakarta,3
35,241,Lawangwangi Creative Space,2
35,82,Museum Satria Mandala,5
35,308,Pemandian Air Panas Ciater,4
35,136,Grojogan Watu Purbo Bangunrejo,3
35,330,Bandros City Tour,4
35,343,Pantai Baruna,2
35,319,Kawah Rengganis Cibuni,4
35,185,Pantai Krakal,2
35,188,Pantai Sadranan,2
35,372,Gua Maria Kerep Ambarawa,4
35,254,Teras Cikapundung BBWS,5
36,128,Gumuk Pasir Parangkusumo,4
36,379,Goa Rong,4
36,162,Kampung Wisata Dipowinatan,3
36,43,The Escape Hunt,4
36,117,The World Landmarks - Merapi Park Yogyakarta,5
36,315,Curug Luhur Waterfall,3
36,216,Farm House Susu Lembang,2
36,32,Setu Babakan,5
36,250,Pesona Nirwana Waterpark & Cottages,2
36,95,Desa Wisata Sungai Code Jogja Kota,2
36,68,Pasar Petak Sembilan,2
36,4,Taman Mini Indonesia Indah (TMII),2
36,214,Trans Studio Bandung,5
36,385,Kampung Batik Gedong Semarang,2
36,133,Puncak Kebun Buah Mangunan,3
36,23,Gereja Katedral,5
36,1,Monumen Nasional,4
36,181,Pantai Sundak,3
36,138,Jogja Exotarium,4
36,136,Grojogan Watu Purbo Bangunrejo,3
36,172,Pantai Indrayanti,5
36,414,Jembatan Merah,4
36,274,Babakan Siliwangi City Forest Path Bandung,4
36,278,Masjid Daarut Tauhiid Bandung,3
36,209,Pantai Sanglen,2
36,139,Puncak Gunung Api Purba - Nglanggeran,4
36,242,Curug Dago,3
36,216,Farm House Susu Lembang,3
36,24,Museum Nasional,3
36,354,Semarang Contemporary Art Gallery,3
36,230,Stone Garden Citatah,5
36,318,Situ Patenggang,3
36,39,Museum Macan (Modern and Contemporary Art in Nusantara),2
37,316,Curug Malela,2
37,312,Taman Hutan Raya Ir. H. Juanda,2
37,371,Wisata Eling Bening,2
37,378,Jembatan Biru Ambarawa,2
37,43,The Escape Hunt,5
37,34,Pasar Taman Puring,4
37,433,Museum Mpu Tantular,4
37,52,Kampung Cina,2
37,93,Gembira Loka Zoo,5
37,213,Gedung Sate,4
37,366,Tirto Argo Siwarak,2
37,300,Sanghyang Heuleut,5
37,311,The Lodge Maribaya,2
37,167,Geoforest Watu Payung Turunan,5
37,260,Museum Pos Indonesia,3
37,326,Taman Kupu-Kupu Cihanjuang,3
37,396,Monumen Kapal Selam,3
37,367,Wisata Lereng Kelir,3
37,267,Panama Park 825,4
37,63,Museum Kebangkitan Nasional,5
37,103,Tugu Pal Putih Jogja,3
37,287,Puspa Iptek Sundial,5
37,132,Air Terjun Kedung Pedut,3
37,256,Wisata Batu Kuda,2
37,413,Museum TNI AL Loka Jala Crana,3
37,60,Museum Tekstil,5
37,385,Kampung Batik Gedong Semarang,4
37,324,Happyfarm Ciwidey,4
37,344,Pantai Marina,5
37,404,Kenjeran Park,3
37,330,Bandros City Tour,3
38,173,Pantai Nglambor,2
38,385,Kampung Batik Gedong Semarang,2
38,40,Galeri Nasional Indonesia,2
38,274,Babakan Siliwangi City Forest Path Bandung,2
38,364,Water Blaster Bukit Candi Golf,3
38,17,Museum Fatahillah,3
38,41,Museum Bahari Jakarta,2
38,4,Taman Mini Indonesia Indah (TMII),4
38,265,Museum Mandala Wangsit Siliwangi,4
38,155,Pantai Ngobaran,3
38,1,Monumen Nasional,2
38,132,Air Terjun Kedung Pedut,5
38,285,Taman Sejarah Bandung,2
38,208,Taman Sungai Mudal,5
38,224,Dago Dreampark,5
38,290,Museum Pendidikan Nasional,2
38,215,Taman Hutan Raya Ir. H. Djuanda,5
38,312,Taman Hutan Raya Ir. H. Juanda,4
38,411,Masjid Muhammad Cheng Hoo,5
38,236,Taman Balai Kota Bandung,2
38,401,Taman Keputran,5
38,40,Galeri Nasional Indonesia,5
38,118,Museum Sonobudoyo Unit I,4
38,86,Keraton Yogyakarta,4
38,58,Taman Ayodya,2
38,202,Pantai Ngandong,3
38,354,Semarang Contemporary Art Gallery,5
38,237,Panghegar Waterboom Bandung,4
38,326,Taman Kupu-Kupu Cihanjuang,5
38,53,Rumah Sipitung,5
38,349,Wisata Mangrove Tapak,4
38,117,The World Landmarks - Merapi Park Yogyakarta,5
38,225,Orchid Forest Cikole,3
38,298,Gunung Lalakon,3
38,195,Pantai Jogan,4
38,269,Bumi Perkemahan Batu Kuda,3
38,365,Waduk Jatibarang,5
38,227,Alun-Alun Kota Bandung,3
38,264,Gereja Katedral Santo Petrus Bandung,3
38,69,Freedom Library,5
39,167,Geoforest Watu Payung Turunan,3
39,366,Tirto Argo Siwarak,4
39,93,Gembira Loka Zoo,4
39,241,Lawangwangi Creative Space,4
39,85,Taman Pintar Yogyakarta,5
39,98,Taman Pelangi Yogyakarta,4
39,55,Klenteng Jin De Yuan,4
39,260,Museum Pos Indonesia,3
39,305,Sunrise Point Cukul,5
39,254,Teras Cikapundung BBWS,4
39,322,Bukit Jamur,4
39,362,Danau Rawa Pening,3
39,386,Air Terjun Semirang,2
39,218,Kawah Putih,5
39,36,Skyrink - Mall Taman Anggrek,5
39,269,Bumi Perkemahan Batu Kuda,3
39,371,Wisata Eling Bening,4
39,208,Taman Sungai Mudal,3
39,319,Kawah Rengganis Cibuni,2
39,360,Air Terjun Kali Pancur,4
39,220,Dusun Bambu,4
39,360,Air Terjun Kali Pancur,3
39,356,Saloka Theme Park,4
39,110,Monumen Serangan Umum 1 Maret,4
39,408,Kebun Binatang Surabaya,4
39,340,Desa Wisata Lembah Kalipancur,3
40,24,Museum Nasional,5
40,214,Trans Studio Bandung,3
40,196,Pantai Ngrenehan,2
40,62,Taman Legenda Keong Emas,5
40,189,Pantai Nguluran,5
40,59,Museum Sumpah Pemuda,5
40,332,Rainbow Garden,5
40,284,Pasar Baru,3
40,211,GunungTangkuban perahu,3
40,103,Tugu Pal Putih Jogja,3
40,49,Galeri Indonesia Kaya,5
40,211,GunungTangkuban perahu,2
40,371,Wisata Eling Bening,3
40,159,Hutan Pinus Asri,4
40,179,Candi Ratu Boko,3
40,215,Taman Hutan Raya Ir. H. Djuanda,5
40,349,Wisata Mangrove Tapak,2
40,402,Food Junction Grand Pakuwon,4
40,257,Monumen Bandung Lautan Api,2
40,91,Situs Warungboto,3
40,410,Ciputra Waterpark,5
40,86,Keraton Yogyakarta,2
40,216,Farm House Susu Lembang,2
40,106,Kawasan Malioboro,4
40,82,Museum Satria Mandala,3
40,87,Sindu Kusuma Edupark (SKE),2
40,247,Kiara Artha Park,3
40,178,Goa Pindul,2
40,196,Pantai Ngrenehan,4
40,185,Pantai Krakal,4
40,192,Air Terjun Sri Gethuk,2
40,358,Masjid Kapal Semarang,2
40,37,Bumi Perkemahan Cibubur,4
40,298,Gunung Lalakon,5
40,184,Pantai Sepanjang,3
40,99,Kampung Wisata Kadipaten,3
40,174,Pasar Beringharjo,4
40,203,Galaxy Waterpark Jogja,4
40,197,Pantai Jungwok,5
40,37,Bumi Perkemahan Cibubur,4
40,397,Taman Kunang-Kunang,3
40,255,Museum Barli,2
40,333,Kota Mini,2
40,63,Museum Kebangkitan Nasional,4
40,21,Museum Wayang,4
40,252,Kampoeng Tulip,3
40,434,Taman Bungkul,4
41,432,Taman Mundu,5
41,148,Goa Rancang Kencono,4
41,374,Hutan Pinus Kayon,4
41,379,Goa Rong,4
41,193,Candi Sewu,3
41,324,Happyfarm Ciwidey,2
41,308,Pemandian Air Panas Ciater,4
41,391,Flower Farm Setiya Aji,5
41,336,Grand Maerakaca,2
41,45,Jakarta Aquarium dan Safari,4
41,427,Patung Buddha Empat Rupa,4
41,351,Old City 3D Trick Art Museum,2
41,187,Pantai Siung,2
41,67,Margasatwa Muara Angke,4
41,363,Pantai Maron,2
41,203,Galaxy Waterpark Jogja,2
41,162,Kampung Wisata Dipowinatan,4
41,175,Museum Ullen Sentalu,3
41,384,Kampung Tematik Jawi,2
41,88,Museum Benteng Vredeburg Yogyakarta,4
41,63,Museum Kebangkitan Nasional,2
41,335,Candi Gedong Songo,5
41,396,Monumen Kapal Selam,3
41,99,Kampung Wisata Kadipaten,2
42,202,Pantai Ngandong,3
42,185,Pantai Krakal,5
42,312,Taman Hutan Raya Ir. H. Juanda,5
42,391,Flower Farm Setiya Aji,5
42,267,Panama Park 825,3
42,265,Museum Mandala Wangsit Siliwangi,2
42,300,Sanghyang Heuleut,2
42,48,Taman Ismail Marzuki,3
42,310,Taman Bunga Cihideung,2
42,281,Tektona Waterpark,4
42,180,Pantai Depok Jogja,5
42,421,Museum Kesehatan Dr. Adhyatma,3
42,373,Museum Kereta Ambarawa,3
42,239,Lembang Park & Zoo,2
42,27,Sea World,3
42,107,Bangsal Pagelaran,5
42,84,Kawasan Kuliner BSM,2
42,341,Hutan Wisata Tinjomoyo Semarang,2
42,102,Monumen Batik Yogyakarta,5
42,377,La Kana Chapel,2
42,103,Tugu Pal Putih Jogja,4
42,324,Happyfarm Ciwidey,2
42,306,Sungai Palayangan,5
42,310,Taman Bunga Cihideung,3
42,44,Monumen Selamat Datang,4
42,274,Babakan Siliwangi City Forest Path Bandung,5
42,343,Pantai Baruna,4
42,298,Gunung Lalakon,2
42,386,Air Terjun Semirang,2
42,423,Patung Sura dan Buaya,3
43,53,Rumah Sipitung,5
43,366,Tirto Argo Siwarak,2
43,58,Taman Ayodya,5
43,82,Museum Satria Mandala,3
43,91,Situs Warungboto,5
43,316,Curug Malela,2
43,85,Taman Pintar Yogyakarta,4
43,410,Ciputra Waterpark,3
43,204,Desa Wisata Pulesari,2
43,415,Museum De Javasche Bank,2
43,89,De Mata Museum Jogja,5
43,330,Bandros City Tour,2
43,205,Desa Wisata Tembi,3
43,406,Kebun Bibit Wonorejo,3
43,322,Bukit Jamur,2
43,396,Monumen Kapal Selam,4
43,279,Masjid Agung Trans Studio Bandung,5
43,282,Curug Cilengkrang,2
43,167,Geoforest Watu Payung Turunan,4
43,387,Obyek Wisata Goa Kreo,5
43,2,Kota Tua,3
43,375,Kota Lama Semarang,5
43,6,Taman Impian Jaya Ancol,3
43,26,Pecinan Glodok,2
43,234,Amazing Art World,4
43,429,House of Sampoerna,3
43,86,Keraton Yogyakarta,5
43,201,Pantai Kesirat,3
43,52,Kampung Cina,5
43,99,Kampung Wisata Kadipaten,4
43,394,Air Mancur Menari,2
44,249,Upside Down World Bandung,4
44,251,Taman Lansia,3
44,79,Taman Spathodea,3
44,309,Observatorium Bosscha,3
44,89,De Mata Museum Jogja,2
44,401,Taman Keputran,2
44,109,Hutan Pinus Pengger,3
44,331,Kyotoku Floating Market,3
44,127,Blue Lagoon Jogja,5
44,322,Bukit Jamur,2
44,313,Taman Begonia,3
44,424,Pantai Ria Kenjeran,5
44,178,Goa Pindul,5
44,284,Pasar Baru,3
44,112,Bukit Bintang Yogyakarta,5
44,210,Pantai Congot,3
44,199,Pantai Sedahan,5
44,345,Kampoeng Djadhoel Semarang,2
44,392,Ekowisata Mangrove Wonorejo,3
44,355,Umbul Sidomukti,3
44,315,Curug Luhur Waterfall,4
44,319,Kawah Rengganis Cibuni,2
44,141,Bunker Kaliadem Merapi,3
44,14,Pulau Pelangi,4
44,383,Taman Tabanas,3
44,202,Pantai Ngandong,5
44,135,Kawasan Wisata Sosrowijayan,3
44,22,Masjid Istiqlal,4
44,96,Alun Alun Selatan Yogyakarta,2
44,382,Kampoeng Kopi Banaran,4
44,405,Surabaya North Quay,3
44,88,Museum Benteng Vredeburg Yogyakarta,4
44,213,Gedung Sate,3
44,308,Pemandian Air Panas Ciater,5
44,317,Curug Cimahi,4
44,241,Lawangwangi Creative Space,4
44,80,Plaza Indonesia,4
44,21,Museum Wayang,4
44,368,Kampoeng Rawa,4
45,269,Bumi Perkemahan Batu Kuda,2
45,109,Hutan Pinus Pengger,2
45,146,Bukit Wisata Pulepayung,4
45,157,Pantai Baron,4
45,337,Kampung Pelangi,5
45,94,Sumur Gumuling,4
45,84,Kawasan Kuliner BSM,3
45,333,Kota Mini,5
45,123,Kampung Wisata Rejowinangun,4
45,331,Kyotoku Floating Market,5
45,281,Tektona Waterpark,4
45,242,Curug Dago,5
45,294,Taman Film,5
45,304,Situ Cileunca,3
45,416,Keraton Surabaya,4
45,180,Pantai Depok Jogja,5
45,80,Plaza Indonesia,3
45,20,Museum Taman Prasasti,5
45,365,Waduk Jatibarang,2
45,133,Puncak Kebun Buah Mangunan,5
45,77,Taman Hutan Tebet,2
45,293,Taman Badak,4
45,359,Taman Bunga Celosia,2
45,50,Museum Joang 45,2
45,289,Curug Aseupan,3
45,197,Pantai Jungwok,3
45,147,Bentara Budaya Yogyakarta (BBY),5
45,78,Hutan Kota Srengseng,5
45,227,Alun-Alun Kota Bandung,5
45,296,Batununggal Indah Club,3
45,199,Pantai Sedahan,3
45,23,Gereja Katedral,4
45,293,Taman Badak,5
45,232,Bukit Moko,3
45,148,Goa Rancang Kencono,3
45,239,Lembang Park & Zoo,3
45,75,SnowBay Waterpark,3
45,45,Jakarta Aquarium dan Safari,2
45,38,Istana Negara Republik Indonesia,3
46,319,Kawah Rengganis Cibuni,5
46,43,The Escape Hunt,3
46,169,Puncak Segoro,5
46,56,Pantai Ancol,4
46,89,De Mata Museum Jogja,4
46,102,Monumen Batik Yogyakarta,2
46,39,Museum Macan (Modern and Contemporary Art in Nusantara),4
46,107,Bangsal Pagelaran,4
46,154,Pantai Ngrawe (Mesra),5
46,321,Glamping Lakeside Rancabali,5
46,395,Taman Prestasi,2
46,34,Pasar Taman Puring,5
46,331,Kyotoku Floating Market,4
46,174,Pasar Beringharjo,5
46,31,Wisata Alam Mangrove Angke,2
46,114,The Lost World Castle,4
46,55,Klenteng Jin De Yuan,2
46,272,Taman Budaya Jawa Barat,5
46,315,Curug Luhur Waterfall,3
46,145,Desa Wisata Rumah Domes/Teletubbies,2
46,174,Pasar Beringharjo,3
46,414,Jembatan Merah,5
46,193,Candi Sewu,4
46,103,Tugu Pal Putih Jogja,2
